Entity,Code,Date,Daily new confirmed cases of COVID-19 per million people (cases)
Curacao,CUW,"Apr 3, 2020",0
Curacao,CUW,"Apr 4, 2020",0
Curacao,CUW,"Apr 5, 2020",0
Curacao,CUW,"Apr 6, 2020",0
Curacao,CUW,"Apr 7, 2020",12.188
Curacao,CUW,"Apr 8, 2020",0
Curacao,CUW,"Apr 9, 2020",6.094
Curacao,CUW,"Apr 10, 2020",0
Curacao,CUW,"Apr 11, 2020",0
Curacao,CUW,"Apr 12, 2020",0
Curacao,CUW,"Apr 13, 2020",0
Curacao,CUW,"Apr 14, 2020",0
Curacao,CUW,"Apr 15, 2020",0
Curacao,CUW,"Apr 16, 2020",0
Curacao,CUW,"Apr 17, 2020",0
Curacao,CUW,"Apr 18, 2020",0
Curacao,CUW,"Apr 19, 2020",0
Curacao,CUW,"Apr 20, 2020",0
Curacao,CUW,"Apr 21, 2020",0
Curacao,CUW,"Apr 22, 2020",0
Curacao,CUW,"Apr 23, 2020",0
Curacao,CUW,"Apr 24, 2020",0
Curacao,CUW,"Apr 25, 2020",12.188
Curacao,CUW,"Apr 26, 2020",0
Curacao,CUW,"Apr 27, 2020",0
Curacao,CUW,"Apr 28, 2020",0
Curacao,CUW,"Apr 29, 2020",0
Curacao,CUW,"Apr 30, 2020",0
Curacao,CUW,"May 1, 2020",0
Curacao,CUW,"May 2, 2020",0
Curacao,CUW,"May 3, 2020",0
Curacao,CUW,"May 4, 2020",0
Curacao,CUW,"May 5, 2020",0
Curacao,CUW,"May 6, 2020",0
Curacao,CUW,"May 7, 2020",0
Curacao,CUW,"May 8, 2020",0
Curacao,CUW,"May 9, 2020",0
Curacao,CUW,"May 10, 2020",0
Curacao,CUW,"May 11, 2020",0
Curacao,CUW,"May 12, 2020",0
Curacao,CUW,"May 13, 2020",0
Curacao,CUW,"May 14, 2020",0
Curacao,CUW,"May 15, 2020",0
Curacao,CUW,"May 16, 2020",0
Curacao,CUW,"May 17, 2020",0
Curacao,CUW,"May 18, 2020",0
Curacao,CUW,"May 19, 2020",0
Curacao,CUW,"May 20, 2020",0
Curacao,CUW,"May 21, 2020",0
Curacao,CUW,"May 22, 2020",0
Curacao,CUW,"May 23, 2020",0
Curacao,CUW,"May 24, 2020",0
Curacao,CUW,"May 25, 2020",6.094
Curacao,CUW,"May 26, 2020",6.094
Curacao,CUW,"May 27, 2020",0
Curacao,CUW,"May 28, 2020",0
Curacao,CUW,"May 29, 2020",6.094
Curacao,CUW,"May 30, 2020",0
Curacao,CUW,"May 31, 2020",0
Curacao,CUW,"Jun 1, 2020",0
Curacao,CUW,"Jun 2, 2020",6.094
Curacao,CUW,"Jun 3, 2020",0
Curacao,CUW,"Jun 4, 2020",0
Curacao,CUW,"Jun 5, 2020",6.094
Curacao,CUW,"Jun 6, 2020",0
Curacao,CUW,"Jun 7, 2020",0
Curacao,CUW,"Jun 8, 2020",0
Curacao,CUW,"Jun 9, 2020",0
Curacao,CUW,"Jun 10, 2020",0
Curacao,CUW,"Jun 11, 2020",0
Curacao,CUW,"Jun 12, 2020",6.094
Curacao,CUW,"Jun 13, 2020",0
Curacao,CUW,"Jun 14, 2020",0
Curacao,CUW,"Jun 15, 2020",0
Curacao,CUW,"Jun 16, 2020",0
Curacao,CUW,"Jun 17, 2020",0
Curacao,CUW,"Jun 18, 2020",6.094
Curacao,CUW,"Jun 19, 2020",0
Curacao,CUW,"Jun 20, 2020",0
Curacao,CUW,"Jun 21, 2020",0
Curacao,CUW,"Jun 22, 2020",0
Curacao,CUW,"Jun 23, 2020",0
Curacao,CUW,"Jun 24, 2020",6.094
Curacao,CUW,"Jun 25, 2020",0
Curacao,CUW,"Jun 26, 2020",0
Curacao,CUW,"Jun 27, 2020",0
Curacao,CUW,"Jun 28, 2020",0
Curacao,CUW,"Jun 29, 2020",0
Curacao,CUW,"Jun 30, 2020",0
Curacao,CUW,"Jul 1, 2020",6.094
Curacao,CUW,"Jul 2, 2020",0
Curacao,CUW,"Jul 3, 2020",0
Curacao,CUW,"Jul 4, 2020",0
Curacao,CUW,"Jul 5, 2020",0
Curacao,CUW,"Jul 6, 2020",0
Curacao,CUW,"Jul 7, 2020",0
Curacao,CUW,"Jul 8, 2020",0
Curacao,CUW,"Jul 9, 2020",0
Curacao,CUW,"Jul 10, 2020",0
Curacao,CUW,"Jul 11, 2020",0
Curacao,CUW,"Jul 12, 2020",0
Curacao,CUW,"Jul 13, 2020",0
Curacao,CUW,"Jul 14, 2020",6.094
Curacao,CUW,"Jul 15, 2020",0
Curacao,CUW,"Jul 16, 2020",0
Curacao,CUW,"Jul 17, 2020",0
Curacao,CUW,"Jul 18, 2020",0
Curacao,CUW,"Jul 19, 2020",0
Curacao,CUW,"Jul 20, 2020",12.188
Curacao,CUW,"Jul 21, 2020",0
Curacao,CUW,"Jul 22, 2020",0
Curacao,CUW,"Jul 23, 2020",0
Curacao,CUW,"Jul 24, 2020",0
Curacao,CUW,"Jul 25, 2020",6.094
Curacao,CUW,"Jul 26, 2020",0
Cyprus,CYP,"Mar 10, 2020",2.283
Cyprus,CYP,"Mar 12, 2020",4.567
Cyprus,CYP,"Mar 14, 2020",9.133
Cyprus,CYP,"Mar 15, 2020",7.992
Cyprus,CYP,"Mar 16, 2020",10.275
Cyprus,CYP,"Mar 17, 2020",11.417
Cyprus,CYP,"Mar 18, 2020",0
Cyprus,CYP,"Mar 19, 2020",20.55
Cyprus,CYP,"Mar 20, 2020",0
Cyprus,CYP,"Mar 21, 2020",10.275
Cyprus,CYP,"Mar 22, 2020",19.409
Cyprus,CYP,"Mar 23, 2020",12.559
Cyprus,CYP,"Mar 24, 2020",23.975
Cyprus,CYP,"Mar 25, 2020",9.133
Cyprus,CYP,"Mar 26, 2020",9.133
Cyprus,CYP,"Mar 27, 2020",15.984
Cyprus,CYP,"Mar 28, 2020",18.267
Cyprus,CYP,"Mar 29, 2020",19.409
Cyprus,CYP,"Mar 30, 2020",39.959
Cyprus,CYP,"Mar 31, 2020",18.267
Cyprus,CYP,"Apr 1, 2020",36.534
Cyprus,CYP,"Apr 2, 2020",66.218
Cyprus,CYP,"Apr 3, 2020",41.101
Cyprus,CYP,"Apr 4, 2020",45.667
Cyprus,CYP,"Apr 5, 2020",34.251
Cyprus,CYP,"Apr 6, 2020",22.834
Cyprus,CYP,"Apr 7, 2020",21.692
Cyprus,CYP,"Apr 8, 2020",33.109
Cyprus,CYP,"Apr 9, 2020",36.534
Cyprus,CYP,"Apr 10, 2020",43.384
Cyprus,CYP,"Apr 11, 2020",35.392
Cyprus,CYP,"Apr 12, 2020",23.975
Cyprus,CYP,"Apr 13, 2020",19.409
Cyprus,CYP,"Apr 14, 2020",33.109
Cyprus,CYP,"Apr 15, 2020",37.676
Cyprus,CYP,"Apr 16, 2020",22.834
Cyprus,CYP,"Apr 17, 2020",22.834
Cyprus,CYP,"Apr 18, 2020",0
Cyprus,CYP,"Apr 19, 2020",29.684
Cyprus,CYP,"Apr 20, 2020",6.85
Cyprus,CYP,"Apr 21, 2020",5.708
Cyprus,CYP,"Apr 22, 2020",13.7
Cyprus,CYP,"Apr 23, 2020",6.85
Cyprus,CYP,"Apr 24, 2020",5.708
Cyprus,CYP,"Apr 25, 2020",10.275
Cyprus,CYP,"Apr 26, 2020",6.85
Cyprus,CYP,"Apr 27, 2020",7.992
Cyprus,CYP,"Apr 28, 2020",5.708
Cyprus,CYP,"Apr 29, 2020",17.125
Cyprus,CYP,"Apr 30, 2020",6.85
Cyprus,CYP,"May 1, 2020",7.992
Cyprus,CYP,"May 2, 2020",7.992
Cyprus,CYP,"May 3, 2020",7.992
Cyprus,CYP,"May 4, 2020",9.133
Cyprus,CYP,"May 5, 2020",2.283
Cyprus,CYP,"May 6, 2020",4.567
Cyprus,CYP,"May 7, 2020",5.708
Cyprus,CYP,"May 8, 2020",6.85
Cyprus,CYP,"May 9, 2020",2.283
Cyprus,CYP,"May 10, 2020",1.142
Cyprus,CYP,"May 11, 2020",6.85
Cyprus,CYP,"May 12, 2020",3.425
Cyprus,CYP,"May 13, 2020",2.283
Cyprus,CYP,"May 14, 2020",2.283
Cyprus,CYP,"May 15, 2020",2.283
Cyprus,CYP,"May 16, 2020",3.425
Cyprus,CYP,"May 17, 2020",4.567
Cyprus,CYP,"May 18, 2020",2.283
Cyprus,CYP,"May 19, 2020",1.142
Cyprus,CYP,"May 20, 2020",1.142
Cyprus,CYP,"May 21, 2020",4.567
Cyprus,CYP,"May 22, 2020",1.142
Cyprus,CYP,"May 23, 2020",4.567
Cyprus,CYP,"May 24, 2020",0
Cyprus,CYP,"May 25, 2020",9.133
Cyprus,CYP,"May 26, 2020",2.283
Cyprus,CYP,"May 27, 2020",2.283
Cyprus,CYP,"May 28, 2020",0
Cyprus,CYP,"May 29, 2020",2.283
Cyprus,CYP,"May 30, 2020",0
Cyprus,CYP,"May 31, 2020",2.283
Cyprus,CYP,"Jun 1, 2020",1.142
