Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million)
El Salvador,SLV,"Apr 10, 2020",18.038
El Salvador,SLV,"Apr 11, 2020",18.192
El Salvador,SLV,"Apr 12, 2020",18.192
El Salvador,SLV,"Apr 13, 2020",19.272
El Salvador,SLV,"Apr 14, 2020",22.972
El Salvador,SLV,"Apr 15, 2020",24.514
El Salvador,SLV,"Apr 16, 2020",24.514
El Salvador,SLV,"Apr 17, 2020",25.284
El Salvador,SLV,"Apr 18, 2020",27.289
El Salvador,SLV,"Apr 19, 2020",29.293
El Salvador,SLV,"Apr 20, 2020",30.989
El Salvador,SLV,"Apr 21, 2020",33.61
El Salvador,SLV,"Apr 22, 2020",34.689
El Salvador,SLV,"Apr 23, 2020",36.539
El Salvador,SLV,"Apr 24, 2020",38.543
El Salvador,SLV,"Apr 25, 2020",40.239
El Salvador,SLV,"Apr 26, 2020",45.944
El Salvador,SLV,"Apr 27, 2020",45.944
El Salvador,SLV,"Apr 28, 2020",49.798
El Salvador,SLV,"Apr 29, 2020",53.19
El Salvador,SLV,"Apr 30, 2020",58.123
El Salvador,SLV,"May 1, 2020",65.37
El Salvador,SLV,"May 2, 2020",68.761
El Salvador,SLV,"May 3, 2020",68.761
El Salvador,SLV,"May 4, 2020",85.566
El Salvador,SLV,"May 5, 2020",90.5
El Salvador,SLV,"May 6, 2020",90.5
El Salvador,SLV,"May 7, 2020",107.151
El Salvador,SLV,"May 8, 2020",107.151
El Salvador,SLV,"May 9, 2020",120.872
El Salvador,SLV,"May 10, 2020",137.06
El Salvador,SLV,"May 11, 2020",147.698
El Salvador,SLV,"May 12, 2020",153.865
El Salvador,SLV,"May 13, 2020",159.878
El Salvador,SLV,"May 14, 2020",171.441
El Salvador,SLV,"May 15, 2020",186.55
El Salvador,SLV,"May 16, 2020",195.029
El Salvador,SLV,"May 17, 2020",195.029
El Salvador,SLV,"May 18, 2020",206.284
El Salvador,SLV,"May 19, 2020",217.847
El Salvador,SLV,"May 20, 2020",230.952
El Salvador,SLV,"May 21, 2020",242.206
El Salvador,SLV,"May 22, 2020",252.844
El Salvador,SLV,"May 23, 2020",265.949
El Salvador,SLV,"May 24, 2020",280.442
El Salvador,SLV,"May 25, 2020",295.242
El Salvador,SLV,"May 26, 2020",305.726
El Salvador,SLV,"May 27, 2020",314.822
El Salvador,SLV,"May 28, 2020",325.152
El Salvador,SLV,"May 29, 2020",338.257
El Salvador,SLV,"May 30, 2020",351.207
El Salvador,SLV,"May 31, 2020",388.055
El Salvador,SLV,"Jun 1, 2020",388.055
El Salvador,SLV,"Jun 2, 2020",398.076
El Salvador,SLV,"Jun 3, 2020",409.022
El Salvador,SLV,"Jun 4, 2020",417.039
El Salvador,SLV,"Jun 5, 2020",428.756
El Salvador,SLV,"Jun 6, 2020",439.24
El Salvador,SLV,"Jun 7, 2020",452.345
El Salvador,SLV,"Jun 8, 2020",464.833
El Salvador,SLV,"Jun 9, 2020",478.554
El Salvador,SLV,"Jun 10, 2020",491.967
El Salvador,SLV,"Jun 11, 2020",504.764
El Salvador,SLV,"Jun 12, 2020",536.678
El Salvador,SLV,"Jun 13, 2020",536.678
El Salvador,SLV,"Jun 14, 2020",555.487
El Salvador,SLV,"Jun 15, 2020",573.525
El Salvador,SLV,"Jun 16, 2020",589.868
El Salvador,SLV,"Jun 17, 2020",607.598
El Salvador,SLV,"Jun 18, 2020",626.869
El Salvador,SLV,"Jun 19, 2020",647.528
El Salvador,SLV,"Jun 20, 2020",667.417
El Salvador,SLV,"Jun 21, 2020",713.206
El Salvador,SLV,"Jun 22, 2020",713.206
El Salvador,SLV,"Jun 23, 2020",741.266
El Salvador,SLV,"Jun 24, 2020",766.705
El Salvador,SLV,"Jun 25, 2020",793.993
El Salvador,SLV,"Jun 26, 2020",822.67
El Salvador,SLV,"Jun 27, 2020",850.575
El Salvador,SLV,"Jun 28, 2020",914.865
El Salvador,SLV,"Jun 29, 2020",914.865
El Salvador,SLV,"Jun 30, 2020",951.713
El Salvador,SLV,"Jul 1, 2020",992.569
El Salvador,SLV,"Jul 2, 2020",1038.512
El Salvador,SLV,"Jul 3, 2020",1079.214
El Salvador,SLV,"Jul 4, 2020",1120.378
El Salvador,SLV,"Jul 5, 2020",1157.38
El Salvador,SLV,"Jul 6, 2020",1199.007
El Salvador,SLV,"Jul 7, 2020",1237.55
El Salvador,SLV,"Jul 8, 2020",1280.719
El Salvador,SLV,"Jul 9, 2020",1320.65
El Salvador,SLV,"Jul 10, 2020",1363.51
El Salvador,SLV,"Jul 11, 2020",1409.454
El Salvador,SLV,"Jul 12, 2020",1447.843
El Salvador,SLV,"Jul 13, 2020",1491.474
El Salvador,SLV,"Jul 14, 2020",1538.343
El Salvador,SLV,"Jul 15, 2020",1588.449
El Salvador,SLV,"Jul 16, 2020",1641.176
El Salvador,SLV,"Jul 17, 2020",1689.279
El Salvador,SLV,"Jul 18, 2020",1727.822
El Salvador,SLV,"Jul 19, 2020",1774.228
El Salvador,SLV,"Jul 20, 2020",1826.339
El Salvador,SLV,"Jul 21, 2020",1881.995
El Salvador,SLV,"Jul 22, 2020",1939.81
El Salvador,SLV,"Jul 23, 2020",2000.401
El Salvador,SLV,"Jul 24, 2020",2062.378
El Salvador,SLV,"Jul 25, 2020",2126.36
El Salvador,SLV,"Jul 26, 2020",2192.501
Equatorial Guinea,GNQ,"Mar 15, 2020",0.713
Equatorial Guinea,GNQ,"Mar 16, 2020",0.713
Equatorial Guinea,GNQ,"Mar 17, 2020",0.713
Equatorial Guinea,GNQ,"Mar 18, 2020",0.713
Equatorial Guinea,GNQ,"Mar 19, 2020",2.138
Equatorial Guinea,GNQ,"Mar 20, 2020",2.851
Equatorial Guinea,GNQ,"Mar 21, 2020",2.851
Equatorial Guinea,GNQ,"Mar 22, 2020",4.277
Equatorial Guinea,GNQ,"Mar 23, 2020",4.277
Equatorial Guinea,GNQ,"Mar 24, 2020",6.415
Equatorial Guinea,GNQ,"Mar 25, 2020",6.415
Equatorial Guinea,GNQ,"Mar 26, 2020",7.84
Equatorial Guinea,GNQ,"Mar 27, 2020",8.553
Equatorial Guinea,GNQ,"Mar 28, 2020",9.266
Equatorial Guinea,GNQ,"Mar 29, 2020",9.266
Equatorial Guinea,GNQ,"Mar 30, 2020",9.979
Equatorial Guinea,GNQ,"Mar 31, 2020",9.979
Equatorial Guinea,GNQ,"Apr 1, 2020",10.691
Equatorial Guinea,GNQ,"Apr 2, 2020",10.691
Equatorial Guinea,GNQ,"Apr 3, 2020",10.691
Equatorial Guinea,GNQ,"Apr 4, 2020",11.404
Equatorial Guinea,GNQ,"Apr 5, 2020",11.404
Equatorial Guinea,GNQ,"Apr 6, 2020",11.404
Equatorial Guinea,GNQ,"Apr 7, 2020",11.404
Equatorial Guinea,GNQ,"Apr 8, 2020",11.404
Equatorial Guinea,GNQ,"Apr 9, 2020",12.83
Equatorial Guinea,GNQ,"Apr 10, 2020",12.83
Equatorial Guinea,GNQ,"Apr 11, 2020",12.83
Equatorial Guinea,GNQ,"Apr 12, 2020",12.83
Equatorial Guinea,GNQ,"Apr 13, 2020",14.968
Equatorial Guinea,GNQ,"Apr 14, 2020",14.968
Equatorial Guinea,GNQ,"Apr 15, 2020",29.223
Equatorial Guinea,GNQ,"Apr 16, 2020",36.351
Equatorial Guinea,GNQ,"Apr 17, 2020",36.351
Equatorial Guinea,GNQ,"Apr 18, 2020",56.309
Equatorial Guinea,GNQ,"Apr 19, 2020",56.309
Equatorial Guinea,GNQ,"Apr 20, 2020",56.309
Equatorial Guinea,GNQ,"Apr 21, 2020",56.309
Equatorial Guinea,GNQ,"Apr 22, 2020",56.309
Equatorial Guinea,GNQ,"Apr 23, 2020",59.16
Equatorial Guinea,GNQ,"Apr 24, 2020",59.872
Equatorial Guinea,GNQ,"Apr 25, 2020",151.106
Equatorial Guinea,GNQ,"Apr 26, 2020",152.532
Equatorial Guinea,GNQ,"Apr 27, 2020",183.894
Equatorial Guinea,GNQ,"Apr 28, 2020",183.894
Equatorial Guinea,GNQ,"Apr 29, 2020",224.521
Equatorial Guinea,GNQ,"Apr 30, 2020",224.521
Equatorial Guinea,GNQ,"May 1, 2020",224.521
Equatorial Guinea,GNQ,"May 2, 2020",224.521
Equatorial Guinea,GNQ,"May 3, 2020",224.521
Equatorial Guinea,GNQ,"May 4, 2020",224.521
Equatorial Guinea,GNQ,"May 5, 2020",224.521
Equatorial Guinea,GNQ,"May 6, 2020",312.904
Equatorial Guinea,GNQ,"May 7, 2020",312.904
Equatorial Guinea,GNQ,"May 8, 2020",312.904
Equatorial Guinea,GNQ,"May 9, 2020",312.904
Equatorial Guinea,GNQ,"May 10, 2020",312.904
Equatorial Guinea,GNQ,"May 11, 2020",312.904
Equatorial Guinea,GNQ,"May 12, 2020",312.904
Equatorial Guinea,GNQ,"May 13, 2020",312.904
Equatorial Guinea,GNQ,"May 14, 2020",372.064
Equatorial Guinea,GNQ,"May 15, 2020",423.383
Equatorial Guinea,GNQ,"May 16, 2020",423.383
Equatorial Guinea,GNQ,"May 17, 2020",423.383
Equatorial Guinea,GNQ,"May 18, 2020",423.383
Equatorial Guinea,GNQ,"May 19, 2020",512.479
Equatorial Guinea,GNQ,"May 20, 2020",634.362
Equatorial Guinea,GNQ,"May 21, 2020",634.362
Equatorial Guinea,GNQ,"May 22, 2020",643.628
Equatorial Guinea,GNQ,"May 23, 2020",643.628
Equatorial Guinea,GNQ,"May 24, 2020",743.415
Equatorial Guinea,GNQ,"May 25, 2020",743.415
Equatorial Guinea,GNQ,"May 26, 2020",743.415
Equatorial Guinea,GNQ,"May 27, 2020",743.415
Equatorial Guinea,GNQ,"May 28, 2020",743.415
Equatorial Guinea,GNQ,"May 29, 2020",743.415
Equatorial Guinea,GNQ,"May 30, 2020",743.415
Equatorial Guinea,GNQ,"May 31, 2020",930.872
Equatorial Guinea,GNQ,"Jun 1, 2020",930.872
Equatorial Guinea,GNQ,"Jun 2, 2020",930.872
Equatorial Guinea,GNQ,"Jun 3, 2020",930.872
Equatorial Guinea,GNQ,"Jun 4, 2020",930.872
Equatorial Guinea,GNQ,"Jun 5, 2020",930.872
Equatorial Guinea,GNQ,"Jun 6, 2020",930.872
Equatorial Guinea,GNQ,"Jun 7, 2020",930.872
Equatorial Guinea,GNQ,"Jun 8, 2020",930.872
Equatorial Guinea,GNQ,"Jun 9, 2020",930.872
Equatorial Guinea,GNQ,"Jun 10, 2020",930.872
Equatorial Guinea,GNQ,"Jun 11, 2020",930.872
Equatorial Guinea,GNQ,"Jun 12, 2020",930.872
Equatorial Guinea,GNQ,"Jun 13, 2020",930.872
Equatorial Guinea,GNQ,"Jun 14, 2020",930.872
Equatorial Guinea,GNQ,"Jun 15, 2020",930.872
Equatorial Guinea,GNQ,"Jun 16, 2020",930.872
Equatorial Guinea,GNQ,"Jun 17, 2020",930.872
Equatorial Guinea,GNQ,"Jun 18, 2020",930.872
Equatorial Guinea,GNQ,"Jun 19, 2020",930.872
Equatorial Guinea,GNQ,"Jun 20, 2020",1186.043
Equatorial Guinea,GNQ,"Jun 21, 2020",1186.043
Equatorial Guinea,GNQ,"Jun 22, 2020",1186.043
Equatorial Guinea,GNQ,"Jun 23, 2020",1426.245
Equatorial Guinea,GNQ,"Jun 24, 2020",1426.245
Equatorial Guinea,GNQ,"Jun 25, 2020",1426.245
Equatorial Guinea,GNQ,"Jun 26, 2020",1426.245
Equatorial Guinea,GNQ,"Jun 27, 2020",1426.245
Equatorial Guinea,GNQ,"Jun 28, 2020",1426.245
Equatorial Guinea,GNQ,"Jun 29, 2020",1426.245
Equatorial Guinea,GNQ,"Jun 30, 2020",1426.245
Equatorial Guinea,GNQ,"Jul 1, 2020",1426.245
Equatorial Guinea,GNQ,"Jul 2, 2020",1426.245
Equatorial Guinea,GNQ,"Jul 3, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 4, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 5, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 6, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 7, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 8, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 9, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 10, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 11, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 12, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 13, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 14, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 15, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 16, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 17, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 18, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 19, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 20, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 21, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 22, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 23, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 24, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 25, 2020",2188.904
Equatorial Guinea,GNQ,"Jul 26, 2020",2188.904
Eritrea,ERI,"Mar 22, 2020",0.282
Eritrea,ERI,"Mar 23, 2020",0.282
Eritrea,ERI,"Mar 24, 2020",0.282
Eritrea,ERI,"Mar 25, 2020",0.282
Eritrea,ERI,"Mar 26, 2020",1.128
Eritrea,ERI,"Mar 27, 2020",1.692
Eritrea,ERI,"Mar 28, 2020",1.692
Eritrea,ERI,"Mar 29, 2020",1.692
Eritrea,ERI,"Mar 30, 2020",3.384
Eritrea,ERI,"Mar 31, 2020",3.384
Eritrea,ERI,"Apr 1, 2020",4.23
Eritrea,ERI,"Apr 2, 2020",5.076
Eritrea,ERI,"Apr 3, 2020",6.203
Eritrea,ERI,"Apr 4, 2020",6.203
Eritrea,ERI,"Apr 5, 2020",8.177
Eritrea,ERI,"Apr 6, 2020",8.177
Eritrea,ERI,"Apr 7, 2020",8.741
Eritrea,ERI,"Apr 8, 2020",8.741
Eritrea,ERI,"Apr 9, 2020",9.305
Eritrea,ERI,"Apr 10, 2020",9.305
Eritrea,ERI,"Apr 11, 2020",9.587
Eritrea,ERI,"Apr 12, 2020",9.587
Eritrea,ERI,"Apr 13, 2020",9.587
Eritrea,ERI,"Apr 14, 2020",9.587
Eritrea,ERI,"Apr 15, 2020",9.869
Eritrea,ERI,"Apr 16, 2020",9.869
Eritrea,ERI,"Apr 17, 2020",9.869
Eritrea,ERI,"Apr 18, 2020",9.869
Eritrea,ERI,"Apr 19, 2020",9.869
Eritrea,ERI,"Apr 20, 2020",10.997
Eritrea,ERI,"Apr 21, 2020",10.997
Eritrea,ERI,"Apr 22, 2020",10.997
Eritrea,ERI,"Apr 23, 2020",10.997
Eritrea,ERI,"Apr 24, 2020",10.997
Eritrea,ERI,"Apr 25, 2020",10.997
Eritrea,ERI,"Apr 26, 2020",10.997
Eritrea,ERI,"Apr 27, 2020",10.997
Eritrea,ERI,"Apr 28, 2020",10.997
Eritrea,ERI,"Apr 29, 2020",10.997
Eritrea,ERI,"Apr 30, 2020",10.997
Eritrea,ERI,"May 1, 2020",10.997
Eritrea,ERI,"May 2, 2020",10.997
Eritrea,ERI,"May 3, 2020",10.997
Eritrea,ERI,"May 4, 2020",10.997
Eritrea,ERI,"May 5, 2020",10.997
Eritrea,ERI,"May 6, 2020",10.997
Eritrea,ERI,"May 7, 2020",10.997
Eritrea,ERI,"May 8, 2020",10.997
Eritrea,ERI,"May 9, 2020",10.997
Eritrea,ERI,"May 10, 2020",10.997
Eritrea,ERI,"May 11, 2020",10.997
Eritrea,ERI,"May 12, 2020",10.997
Eritrea,ERI,"May 13, 2020",10.997
Eritrea,ERI,"May 14, 2020",10.997
Eritrea,ERI,"May 15, 2020",10.997
Eritrea,ERI,"May 16, 2020",10.997
Eritrea,ERI,"May 17, 2020",10.997
Eritrea,ERI,"May 18, 2020",10.997
Eritrea,ERI,"May 19, 2020",10.997
Eritrea,ERI,"May 20, 2020",10.997
Eritrea,ERI,"May 21, 2020",10.997
Eritrea,ERI,"May 22, 2020",10.997
Eritrea,ERI,"May 23, 2020",10.997
Eritrea,ERI,"May 24, 2020",10.997
Eritrea,ERI,"May 25, 2020",10.997
Eritrea,ERI,"May 26, 2020",10.997
Eritrea,ERI,"May 27, 2020",10.997
Eritrea,ERI,"May 28, 2020",10.997
Eritrea,ERI,"May 29, 2020",10.997
Eritrea,ERI,"May 30, 2020",10.997
Eritrea,ERI,"May 31, 2020",10.997
Eritrea,ERI,"Jun 1, 2020",10.997
Eritrea,ERI,"Jun 2, 2020",10.997
Eritrea,ERI,"Jun 3, 2020",10.997
Eritrea,ERI,"Jun 4, 2020",11.279
Eritrea,ERI,"Jun 5, 2020",11.561
Eritrea,ERI,"Jun 6, 2020",11.561
Eritrea,ERI,"Jun 7, 2020",11.561
Eritrea,ERI,"Jun 8, 2020",11.561
Eritrea,ERI,"Jun 9, 2020",11.561
Eritrea,ERI,"Jun 10, 2020",11.561
Eritrea,ERI,"Jun 11, 2020",11.561
Eritrea,ERI,"Jun 12, 2020",11.561
Eritrea,ERI,"Jun 13, 2020",11.561
Eritrea,ERI,"Jun 14, 2020",18.328
Eritrea,ERI,"Jun 15, 2020",27.069
Eritrea,ERI,"Jun 16, 2020",30.735
Eritrea,ERI,"Jun 17, 2020",34.119
Eritrea,ERI,"Jun 18, 2020",36.939
Eritrea,ERI,"Jun 19, 2020",40.04
Eritrea,ERI,"Jun 20, 2020",40.04
Eritrea,ERI,"Jun 21, 2020",40.322
Eritrea,ERI,"Jun 22, 2020",40.322
Eritrea,ERI,"Jun 23, 2020",40.322
Eritrea,ERI,"Jun 24, 2020",40.322
Eritrea,ERI,"Jun 25, 2020",40.322
Eritrea,ERI,"Jun 26, 2020",40.604
Eritrea,ERI,"Jun 27, 2020",47.09
Eritrea,ERI,"Jun 28, 2020",53.857
Eritrea,ERI,"Jun 29, 2020",53.857
Eritrea,ERI,"Jun 30, 2020",53.857
Eritrea,ERI,"Jul 1, 2020",57.241
Eritrea,ERI,"Jul 2, 2020",57.241
Eritrea,ERI,"Jul 3, 2020",60.624
Eritrea,ERI,"Jul 4, 2020",60.624
Eritrea,ERI,"Jul 5, 2020",60.624
Eritrea,ERI,"Jul 6, 2020",60.624
Eritrea,ERI,"Jul 7, 2020",60.624
Eritrea,ERI,"Jul 8, 2020",60.624
Eritrea,ERI,"Jul 9, 2020",60.624
Eritrea,ERI,"Jul 10, 2020",65.418
Eritrea,ERI,"Jul 11, 2020",65.418
Eritrea,ERI,"Jul 12, 2020",65.418
Eritrea,ERI,"Jul 13, 2020",65.418
Eritrea,ERI,"Jul 14, 2020",65.418
Eritrea,ERI,"Jul 15, 2020",65.418
Eritrea,ERI,"Jul 16, 2020",65.418
Eritrea,ERI,"Jul 17, 2020",70.775
Eritrea,ERI,"Jul 18, 2020",70.775
Eritrea,ERI,"Jul 19, 2020",70.775
Eritrea,ERI,"Jul 20, 2020",70.775
Eritrea,ERI,"Jul 21, 2020",70.775
Eritrea,ERI,"Jul 22, 2020",70.775
Eritrea,ERI,"Jul 23, 2020",70.775
Eritrea,ERI,"Jul 24, 2020",73.595
Eritrea,ERI,"Jul 25, 2020",73.595
Eritrea,ERI,"Jul 26, 2020",74.159
Estonia,EST,"Dec 31, 2019",0
Estonia,EST,"Jan 1, 2020",0
Estonia,EST,"Jan 2, 2020",0
Estonia,EST,"Jan 3, 2020",0
Estonia,EST,"Jan 4, 2020",0
Estonia,EST,"Jan 5, 2020",0
Estonia,EST,"Jan 6, 2020",0
Estonia,EST,"Jan 7, 2020",0
Estonia,EST,"Jan 8, 2020",0
Estonia,EST,"Jan 9, 2020",0
Estonia,EST,"Jan 10, 2020",0
Estonia,EST,"Jan 11, 2020",0
Estonia,EST,"Jan 12, 2020",0
Estonia,EST,"Jan 13, 2020",0
Estonia,EST,"Jan 14, 2020",0
Estonia,EST,"Jan 15, 2020",0
Estonia,EST,"Jan 16, 2020",0
Estonia,EST,"Jan 17, 2020",0
Estonia,EST,"Jan 18, 2020",0
Estonia,EST,"Jan 19, 2020",0
Estonia,EST,"Jan 20, 2020",0
Estonia,EST,"Jan 21, 2020",0
Estonia,EST,"Jan 22, 2020",0
Estonia,EST,"Jan 23, 2020",0
Estonia,EST,"Jan 24, 2020",0
Estonia,EST,"Jan 25, 2020",0
Estonia,EST,"Jan 26, 2020",0
Estonia,EST,"Jan 27, 2020",0
Estonia,EST,"Jan 28, 2020",0
Estonia,EST,"Jan 29, 2020",0
Estonia,EST,"Jan 30, 2020",0
Estonia,EST,"Jan 31, 2020",0
Estonia,EST,"Feb 1, 2020",0
Estonia,EST,"Feb 2, 2020",0
Estonia,EST,"Feb 3, 2020",0
Estonia,EST,"Feb 4, 2020",0
Estonia,EST,"Feb 5, 2020",0
Estonia,EST,"Feb 6, 2020",0
Estonia,EST,"Feb 7, 2020",0
Estonia,EST,"Feb 8, 2020",0
Estonia,EST,"Feb 9, 2020",0
Estonia,EST,"Feb 10, 2020",0
Estonia,EST,"Feb 11, 2020",0
Estonia,EST,"Feb 12, 2020",0
Estonia,EST,"Feb 13, 2020",0
Estonia,EST,"Feb 14, 2020",0
Estonia,EST,"Feb 15, 2020",0
Estonia,EST,"Feb 16, 2020",0
Estonia,EST,"Feb 17, 2020",0
Estonia,EST,"Feb 18, 2020",0
Estonia,EST,"Feb 19, 2020",0
Estonia,EST,"Feb 20, 2020",0
Estonia,EST,"Feb 21, 2020",0
Estonia,EST,"Feb 22, 2020",0
Estonia,EST,"Feb 23, 2020",0
Estonia,EST,"Feb 24, 2020",0
Estonia,EST,"Feb 25, 2020",0
Estonia,EST,"Feb 26, 2020",0
Estonia,EST,"Feb 27, 2020",0
Estonia,EST,"Feb 28, 2020",0.754
Estonia,EST,"Feb 29, 2020",0.754
Estonia,EST,"Mar 1, 2020",0.754
Estonia,EST,"Mar 2, 2020",0.754
Estonia,EST,"Mar 4, 2020",1.508
Estonia,EST,"Mar 6, 2020",3.769
Estonia,EST,"Mar 7, 2020",7.538
Estonia,EST,"Mar 11, 2020",9.8
Estonia,EST,"Mar 12, 2020",12.061
Estonia,EST,"Mar 13, 2020",20.354
Estonia,EST,"Mar 14, 2020",59.553
Estonia,EST,"Mar 15, 2020",86.692
Estonia,EST,"Mar 16, 2020",128.907
Estonia,EST,"Mar 17, 2020",154.537
Estonia,EST,"Mar 18, 2020",169.614
Estonia,EST,"Mar 19, 2020",194.491
Estonia,EST,"Mar 20, 2020",201.276
Estonia,EST,"Mar 21, 2020",213.337
Estonia,EST,"Mar 22, 2020",230.675
Estonia,EST,"Mar 23, 2020",245.752
Estonia,EST,"Mar 24, 2020",265.352
Estonia,EST,"Mar 25, 2020",278.167
Estonia,EST,"Mar 26, 2020",304.552
Estonia,EST,"Mar 27, 2020",405.567
Estonia,EST,"Mar 28, 2020",433.459
Estonia,EST,"Mar 29, 2020",482.458
Estonia,EST,"Mar 30, 2020",511.858
Estonia,EST,"Mar 31, 2020",538.997
Estonia,EST,"Apr 1, 2020",561.612
Estonia,EST,"Apr 2, 2020",587.242
Estonia,EST,"Apr 3, 2020",646.796
Estonia,EST,"Apr 4, 2020",724.442
Estonia,EST,"Apr 5, 2020",767.411
Estonia,EST,"Apr 6, 2020",826.964
Estonia,EST,"Apr 7, 2020",835.256
Estonia,EST,"Apr 8, 2020",866.164
Estonia,EST,"Apr 9, 2020",893.302
Estonia,EST,"Apr 10, 2020",909.887
Estonia,EST,"Apr 11, 2020",948.332
Estonia,EST,"Apr 12, 2020",983.009
Estonia,EST,"Apr 13, 2020",986.778
Estonia,EST,"Apr 14, 2020",1004.117
Estonia,EST,"Apr 15, 2020",1035.024
Estonia,EST,"Apr 16, 2020",1056.886
Estonia,EST,"Apr 17, 2020",1081.009
Estonia,EST,"Apr 18, 2020",1099.855
Estonia,EST,"Apr 19, 2020",1139.808
Estonia,EST,"Apr 20, 2020",1151.87
Estonia,EST,"Apr 21, 2020",1157.147
Estonia,EST,"Apr 22, 2020",1169.962
Estonia,EST,"Apr 23, 2020",1175.239
Estonia,EST,"Apr 24, 2020",1200.115
Estonia,EST,"Apr 25, 2020",1209.915
Estonia,EST,"Apr 26, 2020",1232.531
Estonia,EST,"Apr 27, 2020",1238.561
Estonia,EST,"Apr 28, 2020",1241.577
Estonia,EST,"Apr 29, 2020",1251.377
Estonia,EST,"Apr 30, 2020",1255.9
Estonia,EST,"May 1, 2020",1273.238
Estonia,EST,"May 2, 2020",1277.007
Estonia,EST,"May 3, 2020",1280.777
Estonia,EST,"May 4, 2020",1281.53
Estonia,EST,"May 5, 2020",1283.792
Estonia,EST,"May 6, 2020",1289.823
Estonia,EST,"May 7, 2020",1291.33
Estonia,EST,"May 8, 2020",1296.607
Estonia,EST,"May 9, 2020",1300.376
Estonia,EST,"May 10, 2020",1306.407
Estonia,EST,"May 11, 2020",1310.93
Estonia,EST,"May 12, 2020",1312.438
Estonia,EST,"May 13, 2020",1316.207
Estonia,EST,"May 14, 2020",1319.976
Estonia,EST,"May 15, 2020",1325.253
Estonia,EST,"May 16, 2020",1331.284
Estonia,EST,"May 17, 2020",1334.299
Estonia,EST,"May 18, 2020",1337.315
Estonia,EST,"May 19, 2020",1344.853
Estonia,EST,"May 20, 2020",1350.13
Estonia,EST,"May 21, 2020",1352.391
Estonia,EST,"May 22, 2020",1356.914
Estonia,EST,"May 23, 2020",1362.191
Estonia,EST,"May 24, 2020",1372.745
Estonia,EST,"May 25, 2020",1374.253
Estonia,EST,"May 26, 2020",1375.007
Estonia,EST,"May 27, 2020",1382.545
Estonia,EST,"May 28, 2020",1387.068
Estonia,EST,"May 29, 2020",1395.36
Estonia,EST,"May 30, 2020",1401.391
Estonia,EST,"May 31, 2020",1405.914
Estonia,EST,"Jun 1, 2020",1408.93
Estonia,EST,"Jun 2, 2020",1409.683
Estonia,EST,"Jun 3, 2020",1409.683
Estonia,EST,"Jun 4, 2020",1417.222
Estonia,EST,"Jun 5, 2020",1424.76
Estonia,EST,"Jun 6, 2020",1439.837
Estonia,EST,"Jun 7, 2020",1455.668
Estonia,EST,"Jun 8, 2020",1461.698
Estonia,EST,"Jun 9, 2020",1462.452
Estonia,EST,"Jun 10, 2020",1467.729
Estonia,EST,"Jun 11, 2020",1476.021
Estonia,EST,"Jun 12, 2020",1481.298
Estonia,EST,"Jun 13, 2020",1485.068
Estonia,EST,"Jun 14, 2020",1487.329
Estonia,EST,"Jun 15, 2020",1487.329
Estonia,EST,"Jun 16, 2020",1488.083
Estonia,EST,"Jun 17, 2020",1488.837
Estonia,EST,"Jun 18, 2020",1490.344
Estonia,EST,"Jun 19, 2020",1490.344
Estonia,EST,"Jun 20, 2020",1491.852
Estonia,EST,"Jun 21, 2020",1493.36
Estonia,EST,"Jun 22, 2020",1493.36
Estonia,EST,"Jun 23, 2020",1493.36
Estonia,EST,"Jun 24, 2020",1494.114
Estonia,EST,"Jun 25, 2020",1494.867
Estonia,EST,"Jun 26, 2020",1495.621
Estonia,EST,"Jun 27, 2020",1497.129
Estonia,EST,"Jun 28, 2020",1497.129
Estonia,EST,"Jun 29, 2020",1497.883
Estonia,EST,"Jun 30, 2020",1497.883
Estonia,EST,"Jul 1, 2020",1499.391
Estonia,EST,"Jul 2, 2020",1499.391
Estonia,EST,"Jul 3, 2020",1500.144
Estonia,EST,"Jul 4, 2020",1500.898
Estonia,EST,"Jul 5, 2020",1502.406
Estonia,EST,"Jul 6, 2020",1502.406
Estonia,EST,"Jul 7, 2020",1503.16
Estonia,EST,"Jul 8, 2020",1503.914
